username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-03-14 07:52;0;0;"Why is it too hard for @ realDonaldTrump to say, or is too hard for GOP members and followers? Cronovirus-19- allow me to help here is a link - now practice https://dictionary.cambridge.org/us/pronunciation/english/coronavirus …";;@;;"1238704451663179777";https://twitter.com/DebbieKgalvet/status/1238704451663179777
;2020-03-14 07:42;0;0;"After mother, she thinks she is PM, hence addressing nation on # cronovirus . This is failure of @ narendramodi who doesn't address nation during crisis in nation&non actors are taking away stage meant for him. @ PMOIndia @ BJP4India please make note of this observation. Jai Hind https://twitter.com/priyankagandhi/status/1238364348663267329 …";;@ @ @;#;"1238702111916847105";https://twitter.com/JeevanBhatia/status/1238702111916847105
;2020-03-14 07:41;0;0;"Lmao. Trump came back from trip amid cronovirus so the question isn't completely out of the park. and You can legit see her rolling her eyes on his accent .";;;;"1238701822182748160";https://twitter.com/Obione_knobi/status/1238701822182748160
;2020-03-14 07:34;0;0;"Main thing is everyone stay safe. Hope to see you soon, whenever this crazy cronovirus ride is over.";;;;"1238699909399949314";https://twitter.com/Juilettemckinne/status/1238699909399949314
;2020-03-14 07:20;0;4;"YALAH karam Beshak tu nay dunia ko hila kar rakh dia hai aik crono virus se. Tu har cheez per qaadir hai beshak. Ye log jo takat war banay huay thay aj in se aik crona virus ni sambhala ja rha sirf teri aik takat ka chota sa zara b ni ye sambhal paa rhy.";;;;"1238696604799991808";https://twitter.com/sheikhoosayss/status/1238696604799991808
;2020-03-14 07:20;0;0;"He is absolutely wrong. 1.Cronovirus has nothing to do with india 2. India still has fewer cases than dead Italy. 3. No reason of shaming India for no apparent reason. 4. We don't eat Bat soup.";;;;"1238696578283495424";https://twitter.com/Obione_knobi/status/1238696578283495424
;2020-03-14 07:12;0;1;"this kid is a good man. # cronovirus # mutualaid @ Zionwilliamson …https://syndication-bleacherreport-com.cdn.ampproject.org/v/s/syndication.bleacherreport.com/amp/2880824-zion-williamson-pledges-to-cover-pels-arena-workers-salaries-amid-coronavirus.amp.html …";;@;# #;"1238694522663645184";https://twitter.com/KyngTearz/status/1238694522663645184
;2020-03-14 07:11;0;6;"Har koi apne aap ko positive kehte hai lekin jab baat cronovirus ki ho sab kehte hai mai negative hun";;;;"1238694121956491266";https://twitter.com/BarkatU30429760/status/1238694121956491266
;2020-03-14 07:09;0;0;"She is criminal ..she should be shamed publicly. Such selfish act after knowing she might be too infected with cronovirus . Blore has all the facilities to approach & get tested yet she traveled";;;;"1238693678928936960";https://twitter.com/roopsi_sinha/status/1238693678928936960
;2020-03-14 06:52;0;1;"IM YELLING CRONOVIRUS GOT NEW NAME FROM SOMALI MOM SHE SAID “ kurukano”THE WAY SHE PRONOUNCING IT IS THE BEST pic.twitter.com/j2vl5fhyU1";;;;"1238689372351971328";https://twitter.com/gukkiebunn/status/1238689372351971328
;2020-03-14 06:43;0;1;"Look @the symptoms is it not thermometers that should be selling out instead of # toiletpaper # cronovirus @ V2019Npic.twitter.com/lthIQYmiCL";;@the @;# #;"1238687160636596230";https://twitter.com/MrJellyBalls/status/1238687160636596230
;2020-03-14 06:37;0;2;"Let’s face it, humans are shit. We had white punks beating up Asians because they thought they had the # cronovirus in America and Europe and now we have buses from Thailand to Vietnam separating whites from Asian. Thai health minister saying whites are spreading it and are dirty";;;#;"1238685614439948289";https://twitter.com/genobkk/status/1238685614439948289
;2020-03-14 06:37;1;5;"Hzrat Mirza Masroor Ahmed head worldwide ahmadiyya muslim community suggested: “My friend went to meet hazur with family they r travelling to nepal so asked for dua for cronovirus. # coronavirusindia # CoronaVirusUpdates 1/2";;;# #;"1238685545141645312";https://twitter.com/SherazDaood/status/1238685545141645312
;2020-03-14 06:34;0;0;"What the This? Don't get into touch!( # cronovirus) We can speak over call?";;;#;"1238684860434100225";https://twitter.com/Sardarrrrrrr/status/1238684860434100225
;2020-03-14 06:32;0;0;"Big FACTS y’all # cronovirus https://vm.tiktok.com/pARaoN/";;;#;"1238684449849524227";https://twitter.com/edgysoftbo1/status/1238684449849524227
;2020-03-14 06:28;0;3;"- accepted into VT and Hawaii to major in chem - Last year of lacrosse - the cronovirus happened cutting this thread short by a whole month";;;;"1238683449541693440";https://twitter.com/VyLuu/status/1238683449541693440
;2020-03-14 06:24;0;0;"@ myogiadityanath Dear sir Please postpone exam of Block education officer which is scheduled on 22.03.2020 at all uttar Pradesh schools /college as corona virus is going on all over world. Many students will gather at various centres, due to precaution of crono virus,";;@;;"1238682292547182592";https://twitter.com/SatishK30541614/status/1238682292547182592
;2020-03-14 06:13;0;1;"I do not shake hands It doesn't take a # cronovirus for everyone to know how not to spread contagious anything Think about the numbers of Germy motherfuckers that don't knowor follow basic hygiene & manhandling the produce";;;#;"1238679582456209409";https://twitter.com/AfyaEa/status/1238679582456209409
;2020-03-14 06:07;0;5;"Online Education finds its way ! # COVID19 # cronovirus # highereducation # AcademicChatterpic.twitter.com/uvL149G4sm";;;# # # #;"1238678135329058816";https://twitter.com/drkkr/status/1238678135329058816
;2020-03-14 06:07;0;59;"WELP! I spoke too soon. Staying home with my mini me for a few more weeks to help flatten the cronovirus curve. pic.twitter.com/PvFdC5Xouq";;;;"1238677994928885766";https://twitter.com/cathicks/status/1238677994928885766
;2020-03-14 05:56;0;2;"Please shut the hell up... Cronovirus is a hygiene issue... Not a food issue... pic.twitter.com/SA8WHuiLkT";;;;"1238675467785441280";https://twitter.com/Gai_Ren9/status/1238675467785441280
;2020-03-14 05:54;0;1;"We don't believe kits and facilities but we believe Allah who will protect us from cronovirus Insha allah Somalia will be saved by Allah";;;;"1238674785091100672";https://twitter.com/dadirzy/status/1238674785091100672
;2020-03-14 05:51;0;0;"I guess health care professionals and purveyors of Great Sports Talk have to brave the age Cronovirus! Friday @ PetrosAndMoney podcasts! @ Theoldp @ mattmoneysmith @ RonnieFacio @ timcates !";;@ @ @ @ @;;"1238674108990099456";https://twitter.com/sonho_lee/status/1238674108990099456
;2020-03-14 05:32;0;0;"Google is NOT making a Cronovirus Website... TRUMP LIED AGAIN!!!! TRUMP IS NOT TAKING RESPOSABLITY FOR his DISMANTLING THE EPIDEMIC RESPONSE SYSTEM THAT WAS IN PLACE FOR 5 YEARS!";;;;"1238669295435071488";https://twitter.com/RealDemocracy7/status/1238669295435071488
;2020-03-14 05:14;0;0;"Just heard someone refer to the corona virus as "the crono". I like this.";;;;"1238664870456897543";https://twitter.com/ZeroFuncDemo/status/1238664870456897543
;2020-03-14 05:02;0;2;"Some TN schools just blame the media and don’t seem to know the meaning of novel (new) cronovirus. This is not a common cold! pic.twitter.com/LqJc6XWwwk";;;;"1238661756014268417";https://twitter.com/AfraidToFlyNow/status/1238661756014268417
;2020-03-14 04:58;0;2;"So the cronovirus has become quite a real threat where i live and i just wanted to say that i do not know if i will be able to stream in the coming weeks due to being a first responder, if somthing dose happens i will post it here and keep you updated";;;;"1238660861146824705";https://twitter.com/TwitchAzkaosa/status/1238660861146824705
;2020-03-14 04:56;0;0;"then how about the CDC said some deaths of the flu might be cronovirus? Furthermore there isn't any proof of what you are saying,please stop spreading panic";;;;"1238660275315691520";https://twitter.com/JackWoo64638720/status/1238660275315691520
;2020-03-14 04:51;0;0;"No Democrat I know of. # marketcrash # SoSickOf # cronovirus # CronaVirus # H1N1 # H1N1Virus # SoSickOf # TrumpVirus # TrumptheWorstPresidentEVER # TrumpLiesAboutCoronavirus # TrumpIsTheWORSTPresidentEVERpic.twitter.com/DHkIaaXZdQ";;;# # # # # # # # # # #;"1238659093922893824";https://twitter.com/Ihatetyranny/status/1238659093922893824
;2020-03-14 04:41;0;3;"Why everything on my timeline crono virus";;;;"1238656528632209408";https://twitter.com/dohnodavis/status/1238656528632209408
;2020-03-14 04:40;0;3;"This needs to be said, because this shit is seriously pissing me the fuck off. The # cronovirus , while it is a serious thing, we should not be panicking over it the way we have. And especially with the toilet paper issue. Some of you think it's a fucking joke, it's really not.~";;;#;"1238656192626343936";https://twitter.com/Lovely_Deathxx/status/1238656192626343936
;2020-03-14 04:40;0;1;"How to prevent the cronovirus: 1.) wash hands. 2.) dont sneeze and/or cough on people. 3.) Be helpful and kind and refuse to get swept up in the fear the media and politics created, because the real big virus is our reaction to fear.";;;;"1238656163534778368";https://twitter.com/momdoriya/status/1238656163534778368
;2020-03-14 04:35;0;0;"Well, well, well - with # North # Korea as # China's # red # herring for decades - WHAT A # COINCIDENCE with # HongKongProtests resulting in a # stalemate the # cronovirus just "happens" to show up at the RIGHT TIME! Does China's # Communist party think we're all morons?pic.twitter.com/3nKzjgybZu";;;# # # # # # # # # #;"1238655077117767681";https://twitter.com/DaleFranklin20/status/1238655077117767681
;2020-03-14 04:24;0;0;"Trump's Emergency press conference Give money directly to people for their living needs to stimulate the economy. Also let government agencies manage the cronovirus diagnostics and treatment. Not enriching the businesses standing with you on podium.";;;;"1238652260680425473";https://twitter.com/Cosmoman7/status/1238652260680425473
;2020-03-14 04:24;0;3;"All the Schools & colleges will remain close till 5th April due to cronovirus threat";;;;"1238652074344230914";https://twitter.com/NadeemS08673959/status/1238652074344230914
;2020-03-14 04:04;0;0;"Well, well, well - with # North # Korea as # China's # red # herring for decades - WHAT A # COINCIDENCE with # HongKongProtests resulting in a # stalemate the # cronovirus just "happens" to show up at the RIGHT TIME! Does China's # Communist party think we're all morons?pic.twitter.com/9np0avt92k";;;# # # # # # # # # #;"1238647209178079232";https://twitter.com/RobertRacer3/status/1238647209178079232
;2020-03-14 03:51;0;0;"Five time prayers regulaise in your life insha Allah no disease will attack you even cronovirus.....";;;;"1238643864115785735";https://twitter.com/Muhamma80893586/status/1238643864115785735
;2020-03-14 03:38;0;0;"So mass gatherings may be banned by June. Well thats Trooping the Colour banned then! For what the second time in it’s History? This Cronovirus bloke is going to be put on an Army “take CARE of it” list!";;;;"1238640563299254275";https://twitter.com/XH487/status/1238640563299254275
;2020-03-14 03:37;0;0;"Aap Pehle Chronology Samje Phir Cronovirus Ko Samj na";;;;"1238640430595465218";https://twitter.com/mutallib_mohd/status/1238640430595465218
;2020-03-14 03:31;1;10;"# cronovirus UPDATE June 1981 @ JillWinterMusic @ synthredneck @ RicoPundrich @ kelliekelly23 @ fred_baliad @ carolineb_songs @ SoniaDofficial @ agentodd @ Luscious235 @ KireinaMichan @ IvankaTrump @ MisterMyr @ Jim_Used_ToDrum （／_\）(゜Д゜*) (ﾟДﾟ;) §;ﾟﾛﾟchewhttps://www.youtube.com/watch?v=SECVGN4Bsgg …";;@ @ @ @ @ @ @ @ @ @ @ @ @;#;"1238638912144199681";https://twitter.com/Marana_tha/status/1238638912144199681
;2020-03-14 03:27;0;0;"Well, well, well - with # North # Korea as # China's # red # herring for decades - WHAT A # COINCIDENCE with # HongKongProtests resulting in a # stalemate the # cronovirus just "happens" to show up at the RIGHT TIME! Does China's # Communist party think we're all morons?pic.twitter.com/rUIsx8LkPA";;;# # # # # # # # # #;"1238637797856116737";https://twitter.com/RobertRacer3/status/1238637797856116737
;2020-03-14 03:22;0;0;"# Socialism # panickbuying # panicbuyers # SoSickOf # BernieBrothers # socialismsucks # CronaVirus # cronovirus If you don't like stores running out of basic necessities, you're not going to like socialism & communism!";;;# # # # # # # #;"1238636516101906432";https://twitter.com/Ihatetyranny/status/1238636516101906432
;2020-03-14 03:13;0;12;"Are you even really concerned or just being an ass? It is fact that the immune systems of the very young and very old make them more vulnerable. Also, it is not called CRONOvirus.";;;;"1238634204788920322";https://twitter.com/signed_km/status/1238634204788920322
;2020-03-14 03:12;0;3;"Strippers, Onlyfans & nude sellers are still getting money. When they stop that's when I'll be concerned. # cronovirus";;;#;"1238634177739833346";https://twitter.com/ATLUTD_GOD/status/1238634177739833346
;2020-03-14 03:09;0;0;"@ realDonaldTrump I know you were with the President of Brazil and now he was just diagnosed with the # Cronovirus , are you in quarantine????";;@;#;"1238633412078063616";https://twitter.com/pammcfall/status/1238633412078063616
;2020-03-14 03:09;0;1;"We need to be concerned. This is is not the flu. Our health care system will be overwhelmed. I am an ER physician who will decide who lives and who dies. # cronovirus # deweymedical";;;# #;"1238633194741776391";https://twitter.com/ddewz11/status/1238633194741776391
;2020-03-14 03:05;0;0;"I so agree with ya, I hate the Cronovirus as well.";;;;"1238632226503282688";https://twitter.com/13GriffonPurple/status/1238632226503282688
;2020-03-14 03:00;0;0;"The Cronovirus Covid19 is ripping the bandaid off of Americas scab of homelessness, food insecurity, Poverty, working poor, disnfranchised minorities and mental and drug compromised vets and the lack of basic health care.";;;;"1238630930442485761";https://twitter.com/rbnstyle/status/1238630930442485761
;2020-03-14 02:55;0;0;"crono vírus";;;;"1238629800950075393";https://twitter.com/yeosanji/status/1238629800950075393
;2020-03-14 02:54;0;3;"I think he is taking # cronovirus serious! https://twitter.com/WSJ/status/1238579871883894791 …";;;#;"1238629585211793408";https://twitter.com/shafiqhamdam/status/1238629585211793408
;2020-03-14 02:54;3;10;"This cronovirus is actually bad vibes";;;;"1238629544455811072";https://twitter.com/aziinaaa/status/1238629544455811072
;2020-03-14 02:44;0;6;"The rate I'm going I'll get cronovirus before I'll get a girlfriend! Fml";;;;"1238627045975953413";https://twitter.com/henry_saunders_/status/1238627045975953413
;2020-03-14 02:42;0;1;"What is "Cronovirus"? I vote No to whatever it is.";;;;"1238626645575114752";https://twitter.com/patrice114/status/1238626645575114752
;2020-03-14 02:31;0;0;"One way to keep positive # cronovirus # COVIDー19 https://www.facebook.com/626905894035259/posts/2997846780274480/?vh=e&d=n …";;;# #;"1238623831666954247";https://twitter.com/CNdupuechi/status/1238623831666954247
;2020-03-14 02:24;0;0;"I think this # CORONAVIRUS is neither Hindu nor Muslim. This # CRONOVIRUS is the enemy of the Minority. # CRONOVIRUS has said that no majority needed to be worry as @ narendramodi directed "no majority would be victim of # CRONOVIRUS. Don't worry sir, you also belong to majority.";;@;# # # #;"1238621915834494976";https://twitter.com/mansari781/status/1238621915834494976
;2020-03-14 02:22;1;2;"@ mvanoordt son lamentables las decisiones que están tomando como compañía ( @ LATAM_PER ) frente al # cronovirus. Cobrar a sus pasajeros penalidades y exponer a sus clientes y trabajadores. @ IndecopiOficial @ RPPNoticias @ jaimedelgadoz @ ASPECPERU";;@ @ @ @ @ @;#;"1238621416817336323";https://twitter.com/MajoCochrane/status/1238621416817336323
;2020-03-14 02:21;0;0;"2020: The year the toliet paper industry skyrocketed. # cronovirus";;;#;"1238621228660854784";https://twitter.com/AlanaFierro_/status/1238621228660854784
;2020-03-14 02:12;0;1;"Actually Yes. We all benefit when people have access to # cronovirus information. This means it needs to be in a language they understand. So Irish posters +all other kinds of lanauges # Pandemics # PublicHealth";;;# # #;"1238618874737803269";https://twitter.com/HolmeIngrid/status/1238618874737803269
;2020-03-14 02:10;0;0;"@ ItsPeetahBread please let me join please Its my b-day and I can't celebrate without the cronovirus pic.twitter.com/TvNMJgglxo";;@;;"1238618403889389570";https://twitter.com/Sunny_Builds/status/1238618403889389570
;2020-03-14 02:04;2;1;"Yup # rage # cronovirus pic.twitter.com/78H46FBYcA";;;# #;"1238616933098041344";https://twitter.com/J2H_BabyGirl/status/1238616933098041344
;2020-03-14 02:03;0;0;"Yup # rage # cronovirus pic.twitter.com/8PdiEdBC18";;;# #;"1238616749899120640";https://twitter.com/BabyGirlGFX/status/1238616749899120640
;2020-03-14 01:57;1;11;""Anticuerpos españoles luchando contra los malditos virus chinos". Ha escrito esto. A ver cómo me duermo yo ahora.";;;;"1238615128884613123";https://twitter.com/2LaCrono/status/1238615128884613123
;2020-03-14 01:57;0;0;"Si c'est cela la distanciation sociale, le # cronovirus a encore de l'avenir. https://twitter.com/payanofficiel/status/1238544395152117761 …";;;#;"1238615087642009600";https://twitter.com/zoobleu/status/1238615087642009600
;2020-03-14 01:53;0;1;"Can You SELL SEO During Cronovirus https://youtu.be/dAjhsXbAkvw via PLUR";;;;"1238614160474353664";https://twitter.com/plur_marketing/status/1238614160474353664
;2020-03-14 01:37;0;0;"You know what # RonaVirus you done went to far now! YOU OVER COOKING MY DAMN GRITS BITCH! # cronovirus https://twitter.com/lovebscott/status/1238601731295965184 …";;;# #;"1238610064681906176";https://twitter.com/lake__shia/status/1238610064681906176
;2020-03-14 01:35;1;4;"$ htbx for those of you looking for somewhere to invest. Htbx is your best bet. # cronovirus # virus # vaccine # stockmarket # cronoavirus # COVID # COVID2020 # makeamericanotscaredagain # StateOfEmergency # investing # biotech # miami # miamiuniversity # newshttps://wsvn.com/news/local/miami-dade/university-of-miami-working-to-develop-vaccine/ …";;;# # # # # # # # # # # # # #;"1238609557276033024";https://twitter.com/Ally_SN/status/1238609557276033024
;2020-03-14 01:33;0;0;"lütfen artık evrensel eğitim olsun crono virus olan bu din ve dincilerden kurtulalım barış için güzel bir gelecek için ve kürt sorununu çözelim";;;;"1238609160675168257";https://twitter.com/denizfb17/status/1238609160675168257
;2020-03-14 01:31;0;0;"We should be learning from these people. Not saying, Faulty Comparison. There are draw backs to suspending school during cronovirus, thats the lesson here. Scott Adams is just a moron.";;;;"1238608776812429312";https://twitter.com/MagaWheels/status/1238608776812429312
;2020-03-14 01:30;0;0;"Well, he wants prayer, and has declared a national prayer day this weekend.....so I’m praying the big orange assh@le enjoys his # cronovirus as do all his assh@le buddies he gave it to this week";;@le @le;#;"1238608523208122368";https://twitter.com/fastfreddy623/status/1238608523208122368
;2020-03-14 01:29;0;0;"The Crono-virus is scarier than a hijacked Democracy? Founding Fathers spinning in the grave.";;;;"1238608118348734469";https://twitter.com/MagaWheels/status/1238608118348734469
;2020-03-14 01:28;0;0;"Enjoy # cronovirus https://twitter.com/SkyNews/status/1238592079724511232 …";;;#;"1238607898835591180";https://twitter.com/mcdee_andy/status/1238607898835591180
;2020-03-14 01:25;0;0;"@ GovernorLittle @ IdahoCOVID19 @ idahostate Do you have a plan to provide free # Covid_19 test kits to Idahoans? Or ask private insurancel/labs to wave the fee? # idaho # Crona # cronovirus # cronavirusidaho # cronavirususa # NationalEmergency";;@ @ @;# # # # # # #;"1238607071857315841";https://twitter.com/FarFar61/status/1238607071857315841
;2020-03-14 01:20;7;183;"Estoy por silenciar ya coronavirus y todos los campos semánticos asociados porque cada vez me estoy poniendo de más mala leche, me dan los ajogos sofoconoicos y voy a acabar muerta antes de que me pille el virus.";;;;"1238605942347923456";https://twitter.com/2LaCrono/status/1238605942347923456
;2020-03-14 01:19;0;0;"# cronovirus # COVID # COVID19 # UK EDUCATE YOURSELF PEOPLE!https://www.youtube.com/watch?v=JWEakkc_xxs …";;;# # # #;"1238605526025613314";https://twitter.com/JK19277006/status/1238605526025613314
;2020-03-14 01:18;0;0;"Notice Pelosi & Shummer offer no solution to the crono virus. Pelosi only says President Trump is doing it wrong.";;;;"1238605488733880321";https://twitter.com/reavesmichael/status/1238605488733880321
;2020-03-14 01:15;0;0;"Wow Washington county got the frist crono virus";;;;"1238604620424974343";https://twitter.com/MikeCam72210071/status/1238604620424974343
;2020-03-14 01:12;2;11;"شباب مافي واحد يخمس سجاره من التأني # cronovirus";;;#;"1238603780922408960";https://twitter.com/MSaboreada/status/1238603780922408960
;2020-03-14 01:11;0;0;"@ krasheedmpp can we find why the peel region has only closed DayCares link to peel achools only? Seems like the non profit DayCares staff / kids are from another planet. # cronovirus # safety4all @ BonnieCrombie # shameful";;@ @;# # #;"1238603556443361281";https://twitter.com/Sufi_whirling/status/1238603556443361281
;2020-03-14 01:01;14;108;"So I just spoke with the doctor he said I didn't have the cronovirus instead have rhinovirus which is just common cold which should clear up in no time. What a relief Thank you all for prayers and thoughts";;;;"1238601096765022209";https://twitter.com/CanvasPirate/status/1238601096765022209
;2020-03-14 00:50;0;0;"They think that MoH's response to cronovirus is in-place and very effective. And watching TV, they started to believe that Italy and most Europe did not take enough precautions. I just tweeted them to wait for two weeks more, we will then see white sheep, black sheep.";;;;"1238598263839825921";https://twitter.com/falcon291/status/1238598263839825921
;2020-03-14 00:46;0;0;"کرونا کے حوالے سے ایک نصیحت: ماہرین کے مطابق کرونا وائرس پھیپڑوں تک پہنچنے سے پہلے گلے میں چار دن گزارتاہے جسے متاثر شخص کھانستاہے اور گلے میں تکلیف محسوس کرتا ہے اگر اس دوران مریض پانی زیادہ پیئے، نمکین یا سرکہ آمیز پانی سے باربار غرارے کرے تو وائرس فنا ہوجاتاہے۔ # cronovirus";;;#;"1238597291717488641";https://twitter.com/Atiqurrahman827/status/1238597291717488641
;2020-03-14 00:43;1;2;"SI LES INTERESA SABER: Los desinfectantes NO SIRVEN (lisoform, espadol, etc) porque todos ellos son "bactericidas" y no sirven para matar virus (cronovirus) lo ÚNICO que sirve es alcohol y lavandina";;;;"1238596687083507716";https://twitter.com/noblecedro/status/1238596687083507716
;2020-03-14 00:32;0;0;"@ wetherspoons what are you doing in this cronovirus situation?";;@;;"1238593771203203072";https://twitter.com/AndrewWhitney21/status/1238593771203203072
;2020-03-14 00:29;0;0;"Should have a rally in North Dakota! No cronovirus here!! We’d love to have all ya!!!";;;;"1238593011346558977";https://twitter.com/mikeschauer2/status/1238593011346558977
;2020-03-14 00:27;0;0;"I really hope this is just a bad dream, And hoping to wake up and the virus is gone. # cronovirus ( ༎ຶ^༎ຶ) I hate knowing people are dying BC of it :( I don't want that..";;;#;"1238592614380658688";https://twitter.com/JennyW51026586/status/1238592614380658688
;2020-03-14 00:18;0;0;"Nazi Khan undermines the importance of participantion in SARC efforts in combating Crono Virus by asking his SAPM to represent him https://twitter.com/ForeignOfficePk/status/1238539831657054209 …";;;;"1238590279608926209";https://twitter.com/AZARMALIK1/status/1238590279608926209
;2020-03-14 00:18;0;0;"the lack of toilet paper has nothing to do with cronovirus it is just millions of people have found free porn";;;;"1238590238844506112";https://twitter.com/TheGeeMan007/status/1238590238844506112
;2020-03-14 00:15;0;5;"Burn it all down. I'm on team Cronovirus now.";;;;"1238589464508841984";https://twitter.com/JustinDutton18/status/1238589464508841984
;2020-03-14 00:13;0;0;"Cronovirus has me very worried too on top of everything.";;;;"1238588990154039296";https://twitter.com/Zashimel/status/1238588990154039296
;2020-03-14 00:12;0;0;"Just Found Out I'm Only 98% Likely To Live From The Cronovirus.... Sad Day.";;;;"1238588648603385857";https://twitter.com/CommanderDick/status/1238588648603385857
;2020-03-14 00:10;0;0;"They way Trump is messing up in dealing with # cronovirus his chances of winning are getting bleaker everyday. https://twitter.com/arsalanwilliam/status/1238581429119995906 …";;;#;"1238588374467915779";https://twitter.com/SFaizB/status/1238588374467915779
;2020-03-14 00:09;0;0;"You are missed more than you know. First we lost Dale Sr, then the rules changed giving Toyoto and Ford an advantage, Dale Jr. retires, then you retire, and now JJ announces hisretirement Why watch.Expecting a dress code next. Give the CRONO virus Kyle Bush's address:(";;;;"1238587947080957955";https://twitter.com/reneemaltsberge/status/1238587947080957955
;2020-03-14 00:08;0;0;"Ok I’m getting aggravated Even at Lowe’s where all paper goods at in giant bulk!!!! Not a single pack of TP!! Having a Ton of TP will not make you immune to cronovirus";;;;"1238587704205619200";https://twitter.com/JLindseyB1/status/1238587704205619200
;2020-03-13 23:48;0;0;"Impactof the Cronovirus on the US Housing https://www.linkedin.com/posts/kathyvallee_impact-of-the-coronavirus-on-the-us-housing-activity-6644345936657162240--w3e/ …pic.twitter.com/gay7OtVad1";;;;"1238582651260301312";https://twitter.com/ParkCityHomeBuz/status/1238582651260301312
;2020-03-13 23:33;0;0;"@ realDonaldTrump Mr. President you should declare that even daycare's cross the country be close too till this Cronovirus its got a hand wrapped around it and its gone and killed so no one gets sick";;@;;"1238578972717469704";https://twitter.com/outback_43/status/1238578972717469704
;2020-03-13 23:20;0;0;"nasu got delayed due to cronovirus";;;;"1238575627634192384";https://twitter.com/Topdenk/status/1238575627634192384
;2020-03-13 23:18;0;0;"My analysis on # Aviation was sadly spot on! # BritishAirways just said: there shall be # joblosses! This is unacceptable. We need to ensure & insure these jobs in # UKAviation. The Governments failure to protect 3 # UKAirlines because of # Brexit & # Cronovirus is deadly! Now BA!";;;# # # # # # #;"1238575118017757184";https://twitter.com/XH487/status/1238575118017757184
;2020-03-13 23:16;0;0;"# cronovirus 2020s # BlackLivesMatter";;;# #;"1238574642018779143";https://twitter.com/jrwhitta/status/1238574642018779143
;2020-03-13 23:11;0;5;"Is it not bad enough we have Cronovirus, do they have to torture us now too!";;;;"1238573426790543360";https://twitter.com/Aghanloo/status/1238573426790543360
;2020-03-13 23:03;0;0;"1. We are closing universities, hospitals, cities, provinces and even countries to avoid cronovirus. I hope everybody stay safe but we are gonna experince only 10 percent of suffering of people of indian occupied kashmir.";;;;"1238571285795483649";https://twitter.com/Rizwan37947739/status/1238571285795483649
;2020-03-13 22:58;2;17;"CANCELADO! Conferência Anual EDGE “Uniting for a Just Transition” 30/03-0/04 e consequentemente o “Djumbai” com a Diáspora guineense em Berlim de 31/03, devido às medidas preventivas do cronovírus. Meus agradecimentos e votos de solidariedade pic.twitter.com/UGaa5JDean";;;;"1238570255443791886";https://twitter.com/debarros_miguel/status/1238570255443791886
;2020-03-13 22:55;0;0;"Alexa, Please bring back 2019 # cronovirus";;;#;"1238569379643576321";https://twitter.com/mukul_dhama27/status/1238569379643576321
;2020-03-13 22:55;0;0;"Konya Büyükşehir Hayvan Pazarı kapatıldı https://www.ehaberajansi.com.tr/haber/konya-buyuksehir-hayvan-pazari-kapatildi-h879.html … # cronovirus";;;#;"1238569362577076232";https://twitter.com/ResulOzdil/status/1238569362577076232
;2020-03-13 22:51;0;2;"There was a virus before cronovirus..";;;;"1238568431307325441";https://twitter.com/tonyjoyce6/status/1238568431307325441
;2020-03-13 22:50;0;0;"finde es statt oder schlägt der Virus zu # cronovirus";;;#;"1238568012992712705";https://twitter.com/Kaschi11/status/1238568012992712705
;2020-03-13 22:49;2;1;"# coronapocalypse # CoronaVirusDE # CronaVirus # CoronavirusPandemic # CoronaOutbreak # cronovirus # CoronaVirusUpdates # Corona # CoronaVirusPakistan # CoronaPolitics # coronavirusinindia # QuarantineAndChillpic.twitter.com/xiVc6g9cyE";;;# # # # # # # # # # # #;"1238568003853266944";https://twitter.com/Museb_Khalid/status/1238568003853266944
;2020-03-13 22:47;0;0;"Little bit of positive sadistic happiness. Just wait till rest of the UK find out what this is during the # cronovirus # covid19UK and being Brits, they never leave home again because they end up ding this! WATCH THIS for a laugh! @ russellhoward @ gdavieshttps://www.youtube.com/watch?v=UeQXreI76q0 …";;@ @;# #;"1238567350246559744";https://twitter.com/XH487/status/1238567350246559744
;2020-03-13 22:37;0;0;"MY SCHOOL JUST HOT CANCELED DUE TO CRONOVIRUS LMAOOOOOO";;;;"1238564966191386624";https://twitter.com/Menji_Nap/status/1238564966191386624
;2020-03-13 22:37;0;0;"Türkiye de cronovirus test kiti olmadığı söyleniyor. Bunu sorabilir misiniz? Teşekkürler";;;;"1238564909488713728";https://twitter.com/MuratKatksz1/status/1238564909488713728
;2020-03-13 22:37;0;0;"@ BernieSanders Mr Bernie now europe does have your health care system that u wanna implement here in the USA what's the answer to thier crono virus situation can u explain for real";;@;;"1238564908809236484";https://twitter.com/Jay88535946/status/1238564908809236484
;2020-03-13 22:33;0;0;"For God sake I am not a a consumer! # latecapitalism Lets act smart. I did not know that the # cronovirus make people dumb! pic.twitter.com/stCbBY2thh";;;# #;"1238563919641403399";https://twitter.com/shafiqhamdam/status/1238563919641403399
;2020-03-13 22:32;0;0;"# cronovirus # GoawayCOVIDpic.twitter.com/yjdJMKWM0s";;;# #;"1238563646332166152";https://twitter.com/LadybirdGmai/status/1238563646332166152
;2020-03-13 22:30;0;4;"Ellerini yıka...Kolonya ile dezenfekte et.Çok kuruduğu için kremle sarmalında boğulmaca. # cronovirus";;;#;"1238563029400330240";https://twitter.com/mystagrvs/status/1238563029400330240
